id,episode_id,user_id,watched_time
70669,381,17,2023-10-01 02:26:41.833413
70670,1553,11,2024-01-18 02:40:59.350269
70671,1267,77,2024-01-21 02:26:41.833497
70672,284,76,2023-09-10 02:40:59.350569
70673,864,43,2023-12-31 02:26:41.833584
70674,358,27,2023-09-20 02:40:59.350839
70675,941,88,2023-06-14 02:26:41.833667
70676,1215,62,2023-04-01 02:40:59.351094
70677,378,79,2023-11-11 02:26:41.833736
70678,1394,66,2024-03-04 02:40:59.351372
70679,1222,22,2023-06-18 02:26:41.833801
70680,1263,31,2024-01-26 02:40:59.351770
70682,1012,80,2024-02-13 02:40:59.352093
70683,1984,56,2023-09-15 02:26:41.833936
70684,257,53,2023-06-08 02:40:59.352362
70685,412,96,2024-01-24 02:26:41.834018
70686,748,19,2023-12-16 02:40:59.352656
70687,412,63,2023-06-29 02:26:41.834084
70688,1189,2,2023-07-20 02:40:59.352894
70689,410,26,2024-01-26 02:26:41.834149
70690,478,45,2023-06-18 02:40:59.353117
70691,1658,27,2024-01-23 02:26:41.834214
70692,1250,38,2023-10-11 02:40:59.353419
70693,394,79,2023-07-14 02:26:41.834290
70694,494,98,2023-10-24 02:40:59.353725
70695,789,38,2023-05-19 02:26:41.834372
70696,190,17,2024-02-02 02:40:59.354020
70698,649,48,2023-03-16 02:40:59.354243
70700,563,98,2023-11-26 02:40:59.354491
70701,1108,18,2023-06-29 02:26:41.834624
70702,1600,85,2023-09-28 02:40:59.354756
70703,378,87,2023-07-31 02:26:41.834718
70704,961,43,2023-11-13 02:40:59.355002
70705,1401,24,2023-09-11 02:26:41.834829
70706,133,33,2023-09-10 02:40:59.355223
70707,1564,44,2023-04-25 02:26:41.834897
70708,1608,21,2023-09-30 02:40:59.355442
70709,1689,32,2023-06-28 02:26:41.834963
70710,554,74,2023-04-30 02:40:59.355686
70711,89,55,2023-04-03 02:26:41.835034
70712,1123,83,2023-03-10 02:40:59.355981
70713,774,48,2024-02-02 02:26:41.835108
70714,1071,52,2023-11-22 02:40:59.356205
70715,1886,12,2023-06-14 02:26:41.835173
70716,1941,2,2023-09-12 02:40:59.356425
70717,1558,17,2023-09-23 02:26:41.835239
70718,530,42,2023-08-21 02:40:59.356668
70719,81,56,2023-08-01 02:26:41.835304
70720,269,83,2024-01-26 02:40:59.356920
70721,848,81,2023-09-15 02:26:41.835382
70722,535,4,2023-11-28 02:40:59.357176
70723,1821,15,2023-08-22 02:26:41.835449
70724,1140,61,2023-05-06 02:40:59.357433
70725,742,28,2023-05-05 02:26:41.835525
70726,427,59,2023-08-08 02:40:59.357692
70727,1670,15,2023-07-16 02:26:41.835631
70728,682,23,2023-05-03 02:40:59.357982
70729,839,22,2023-07-09 02:26:41.835729
70730,1292,100,2023-04-11 02:40:59.358310
70731,76,13,2023-09-19 02:26:41.835811
70732,219,37,2023-08-07 02:40:59.358674
70733,97,33,2023-06-06 02:26:41.835899
70734,1883,52,2024-01-15 02:40:59.359073
70735,412,89,2023-11-27 02:26:41.835966
70736,1053,81,2023-09-13 02:40:59.359354
70737,378,53,2023-12-08 02:26:41.836031
70738,961,76,2024-02-11 02:40:59.359597
70739,1769,69,2024-01-18 02:26:41.836100
70740,729,47,2023-12-18 02:40:59.359817
70741,1283,95,2023-11-27 02:26:41.836177
70742,514,100,2023-10-26 02:40:59.360105
70743,1460,37,2024-01-03 02:26:41.836273
70744,961,38,2023-09-08 02:40:59.360417
70745,1176,30,2023-09-17 02:26:41.836375
70746,965,56,2023-12-23 02:40:59.360659
70747,469,4,2023-11-30 02:26:41.836455
70748,118,66,2023-11-11 02:40:59.360903
70749,383,26,2023-10-12 02:26:41.836522
70750,1679,62,2023-10-31 02:40:59.361246
70751,1834,52,2024-02-28 02:26:41.836589
70752,1619,67,2024-03-04 02:40:59.361546
70753,864,92,2023-07-07 02:26:41.836690
70754,897,49,2023-10-29 02:40:59.361814
70755,819,40,2023-05-07 02:26:41.836777
70756,674,74,2023-09-25 02:40:59.362062
70757,1987,54,2023-04-16 02:26:41.836867
70758,993,13,2023-12-26 02:40:59.362355
70759,467,65,2023-07-24 02:26:41.836951
70760,433,20,2023-09-05 02:40:59.362599
70761,1694,42,2023-07-21 02:26:41.837033
70762,3,40,2023-03-12 02:40:59.362855
70763,1717,39,2023-04-10 02:26:41.837113
70764,708,35,2023-05-14 02:40:59.363083
70765,387,96,2023-10-06 02:26:41.837208
70766,32,62,2023-03-23 02:40:59.363361
70768,70,93,2024-02-06 02:40:59.363618
70769,1936,41,2023-10-02 02:26:41.837404
70770,48,50,2023-11-04 02:40:59.363909
70771,701,91,2023-10-28 02:26:41.837494
70772,1755,93,2023-10-01 02:40:59.364133
70773,412,69,2023-12-24 02:26:41.837577
70774,266,52,2023-04-15 02:40:59.364395
70775,844,15,2023-06-16 02:26:41.837659
70776,529,96,2023-11-30 02:40:59.364669
70777,1176,63,2023-11-15 02:26:41.837772
70778,974,78,2023-05-16 02:40:59.364905
70779,1558,79,2023-05-25 02:26:41.837872
70780,1049,67,2023-04-17 02:40:59.365126
70781,1879,85,2023-12-06 02:26:41.837977
70782,229,15,2023-06-03 02:40:59.365399
70783,1805,14,2023-12-31 02:26:41.838084
70784,1820,100,2023-12-31 02:40:59.365691
70785,1879,43,2023-09-21 02:26:41.838194
70786,487,86,2023-04-29 02:40:59.365954
70788,1878,1,2023-05-10 02:40:59.366205
70789,1437,63,2023-07-08 02:26:41.838384
70790,534,4,2023-08-30 02:40:59.366471
70791,386,36,2024-02-14 02:26:41.838465
70792,6,67,2023-12-06 02:40:59.366769
70793,375,100,2023-09-08 02:26:41.838579
70794,1942,76,2024-01-19 02:40:59.367006
70795,1598,8,2023-11-15 02:26:41.838688
70796,961,62,2023-11-19 02:40:59.367267
70797,676,99,2024-02-01 02:26:41.838797
70798,1752,10,2023-10-16 02:40:59.367531
70799,1805,44,2024-02-01 02:26:41.838917
70800,1444,99,2023-11-21 02:40:59.367842
70802,321,52,2023-09-20 02:40:59.368080
70803,1610,98,2023-03-31 02:26:41.839129
70804,1675,96,2024-02-07 02:40:59.368324
70805,92,49,2023-08-27 02:26:41.839221
70806,111,31,2023-09-02 02:40:59.368592
70807,373,7,2023-05-31 02:26:41.839302
70808,1008,2,2023-10-10 02:40:59.368904
70809,818,91,2023-04-01 02:26:41.839384
70810,528,90,2023-05-20 02:40:59.369141
70811,473,54,2023-09-22 02:26:41.839451
70812,725,93,2023-08-22 02:40:59.369433
70813,824,89,2023-08-04 02:26:41.839517
70814,1492,83,2023-05-01 02:40:59.369698
70815,1879,80,2023-05-22 02:26:41.839582
70816,1343,23,2023-05-22 02:40:59.369989
70817,1293,55,2023-03-18 02:26:41.839670
70818,883,45,2024-01-01 02:40:59.370236
70819,403,96,2023-11-14 02:26:41.839740
70820,103,65,2023-03-07 02:40:59.370479
70821,372,70,2023-06-28 02:26:41.839810
70822,69,56,2023-08-06 02:40:59.370745
70823,679,35,2023-10-07 02:26:41.839925
70824,1376,44,2023-09-08 02:40:59.371025
70825,770,62,2023-06-28 02:26:41.839999
70826,1891,67,2024-02-19 02:40:59.371300
70827,1089,11,2023-11-10 02:26:41.840091
70828,1678,59,2023-11-17 02:40:59.371544
70829,397,40,2024-01-21 02:26:41.840188
70830,229,62,2023-09-12 02:40:59.371816
70831,1546,22,2023-09-14 02:26:41.840293
70832,228,33,2023-07-17 02:40:59.372074
70834,1202,55,2023-04-06 02:40:59.372330
70835,992,83,2023-06-14 02:26:41.840468
70836,1291,100,2024-02-22 02:40:59.372573
70837,1188,90,2023-04-13 02:26:41.840554
70838,1212,87,2023-11-13 02:40:59.372840
70839,380,32,2023-10-23 02:26:41.840620
70840,1765,69,2023-11-13 02:40:59.373114
70841,1636,12,2024-02-21 02:26:41.840688
70842,487,95,2024-02-19 02:40:59.373394
70843,1157,55,2023-08-30 02:26:41.840770
70844,312,33,2023-09-16 02:40:59.373640
70845,1281,100,2023-07-15 02:26:41.840836
70846,1830,51,2023-07-27 02:40:59.373905
70847,844,18,2023-04-28 02:26:41.840902
70848,1419,82,2023-09-09 02:40:59.374183
70849,1800,94,2023-04-23 02:26:41.840984
70850,1396,25,2023-11-01 02:40:59.374483
70851,1401,58,2023-08-03 02:26:41.841081
70852,669,12,2024-01-18 02:40:59.374833
70853,466,49,2023-08-31 02:26:41.841179
70854,1232,92,2023-05-11 02:40:59.375151
70855,389,54,2023-12-16 02:26:41.841264
70856,1430,11,2023-12-20 02:40:59.375418
70858,1183,76,2023-12-13 02:40:59.375641
70859,370,54,2023-06-24 02:26:41.841465
70860,1450,69,2023-08-29 02:40:59.375860
70861,1980,81,2024-02-09 02:26:41.841551
70862,1162,30,2023-04-07 02:40:59.376141
70863,670,31,2023-04-30 02:26:41.841653
70864,1962,18,2024-02-13 02:40:59.376416
70865,1776,30,2023-11-17 02:26:41.841748
70866,978,72,2024-01-13 02:40:59.376639
70867,371,49,2023-07-24 02:26:41.841860
70868,23,17,2024-01-20 02:40:59.376862
70869,701,88,2023-06-30 02:26:41.841941
70870,299,32,2024-01-20 02:40:59.377112
70871,1897,59,2023-10-26 02:26:41.842019
70872,1923,46,2023-11-18 02:40:59.377419
70874,938,78,2023-08-25 02:40:59.377665
70875,1082,5,2023-03-21 02:26:41.842193
70876,227,42,2024-01-13 02:40:59.377887
70877,1806,72,2023-10-29 02:26:41.842312
70878,286,71,2023-06-06 02:40:59.378110
70879,1892,26,2023-05-11 02:26:41.842420
70880,48,76,2023-04-25 02:40:59.378422
70881,1688,61,2024-01-03 02:26:41.842505
70882,478,74,2024-03-04 02:40:59.378813
70883,1702,96,2024-01-08 02:26:41.842619
70884,1972,36,2023-08-29 02:40:59.379072
70885,1286,67,2023-12-01 02:26:41.842719
70886,658,9,2023-12-26 02:40:59.379402
70887,384,91,2024-02-06 02:26:41.842819
70888,522,12,2024-03-01 02:40:59.379698
70889,1456,2,2023-11-15 02:26:41.842911
70890,1315,16,2023-03-13 02:40:59.379921
70891,1948,86,2023-10-17 02:26:41.842978
70892,1325,35,2024-01-20 02:40:59.380169
70893,893,5,2023-04-22 02:26:41.843070
70894,1931,55,2023-07-15 02:40:59.380463
70895,395,95,2023-11-01 02:26:41.843179
70896,1434,77,2024-02-21 02:40:59.380756
70897,1044,43,2023-06-18 02:26:41.843277
70898,209,65,2023-03-12 02:40:59.381015
70899,1399,24,2023-07-05 02:26:41.843373
70900,1968,85,2023-09-26 02:40:59.381249
70901,381,95,2023-03-21 02:26:41.843441
70902,1478,48,2023-09-10 02:40:59.381559
70903,1448,15,2023-07-01 02:26:41.843507
70904,536,95,2024-02-27 02:40:59.381872
70905,1074,26,2023-03-20 02:26:41.843587
70906,540,60,2023-04-28 02:40:59.382138
70907,1135,94,2023-12-27 02:26:41.843667
70908,1914,93,2024-02-21 02:40:59.382393
70909,406,7,2023-11-18 02:26:41.843733
70910,341,100,2023-08-27 02:40:59.382690
70911,368,11,2023-03-31 02:26:41.843798
70912,481,78,2023-07-01 02:40:59.382967
70913,1188,2,2023-07-26 02:26:41.843863
70914,720,28,2023-03-16 02:40:59.383223
70915,1074,51,2023-08-16 02:26:41.843944
70916,1336,63,2023-04-21 02:40:59.383458
70917,445,37,2023-07-26 02:26:41.844011
70918,862,9,2023-12-16 02:40:59.383727
70919,404,90,2023-09-03 02:26:41.844075
70920,627,32,2024-01-27 02:40:59.384028
70921,450,13,2023-06-23 02:26:41.844140
70922,553,7,2023-04-16 02:40:59.384282
70923,830,35,2023-07-06 02:26:41.844236
70924,234,2,2023-11-08 02:40:59.384514
70925,1936,66,2023-06-19 02:26:41.844330
70926,1080,94,2023-04-29 02:40:59.384769
70927,1526,64,2023-04-12 02:26:41.844396
70928,564,87,2023-08-19 02:40:59.385044
70929,1689,80,2023-07-10 02:26:41.844481
70930,661,32,2023-08-08 02:40:59.385282
70931,853,68,2023-05-29 02:26:41.844568
70932,14,82,2024-01-06 02:40:59.385554
70933,893,66,2023-10-02 02:26:41.844653
70934,1051,4,2023-10-15 02:40:59.385876
70935,380,45,2023-06-23 02:26:41.844747
70936,1368,82,2023-11-10 02:40:59.386168
70937,1448,81,2023-03-11 02:26:41.844813
70938,1853,98,2023-10-14 02:40:59.386410
70939,700,93,2023-06-28 02:26:41.844878
70940,348,10,2023-08-22 02:40:59.386650
70941,1461,80,2023-09-05 02:26:41.844942
70942,1839,56,2023-06-30 02:40:59.386918
70943,670,60,2023-03-13 02:26:41.845017
70944,725,43,2023-03-28 02:40:59.387198
70945,76,75,2023-07-05 02:26:41.845109
70946,1584,46,2023-11-18 02:40:59.387454
70947,372,11,2024-01-15 02:26:41.845187
70948,1793,55,2023-11-10 02:40:59.387699
70949,1620,38,2023-05-04 02:26:41.845252
70950,1918,82,2023-11-18 02:40:59.387966
70951,394,12,2023-07-15 02:26:41.845340
70952,652,96,2023-12-22 02:40:59.388249
70953,396,78,2023-10-07 02:26:41.845417
70954,539,29,2023-06-28 02:40:59.388511
70955,1840,54,2024-01-31 02:26:41.845507
70956,882,13,2023-05-29 02:40:59.388762
70957,1293,83,2023-04-27 02:26:41.845581
70958,1098,41,2023-07-29 02:40:59.389021
70959,80,7,2023-08-26 02:26:41.845682
70960,1358,55,2023-12-14 02:40:59.389289
70961,95,76,2023-03-09 02:26:41.845750
70962,1360,50,2023-04-01 02:40:59.389581
70963,398,23,2023-11-11 02:26:41.845832
70964,219,64,2024-02-18 02:40:59.389840
70965,1082,82,2023-05-18 02:26:41.845935
70966,1203,47,2024-01-31 02:40:59.390116
70967,1507,46,2024-01-16 02:26:41.846002
70968,306,78,2023-12-26 02:40:59.390396
70969,398,3,2023-06-04 02:26:41.846067
70970,1394,26,2023-10-14 02:40:59.390619
70971,1735,84,2023-11-22 02:26:41.846149
70972,1951,61,2023-08-19 02:40:59.390867
70973,77,18,2023-06-27 02:26:41.846215
70974,1521,84,2023-11-22 02:40:59.391124
70975,380,86,2023-06-15 02:26:41.846280
70976,1365,23,2023-11-20 02:40:59.391402
70977,1929,51,2023-08-18 02:26:41.846344
70978,156,69,2023-09-10 02:40:59.391677
70979,90,67,2023-08-01 02:26:41.846463
70980,329,3,2023-05-07 02:40:59.391921
70981,1754,70,2023-04-02 02:26:41.846577
70982,710,88,2023-05-06 02:40:59.392184
70983,1432,78,2023-05-18 02:26:41.846702
70984,1865,77,2023-08-07 02:40:59.392454
70986,661,37,2023-12-20 02:40:59.392714
70987,822,19,2024-02-25 02:26:41.846924
70988,1605,67,2024-02-27 02:40:59.392963
70989,875,3,2023-11-09 02:26:41.846991
70990,199,69,2023-04-06 02:40:59.393341
70991,1860,24,2023-08-21 02:26:41.847058
70992,1301,48,2023-11-23 02:40:59.393626
70993,679,43,2024-02-04 02:26:41.847122
70994,1540,15,2023-08-22 02:40:59.393872
70995,744,83,2023-11-10 02:26:41.847204
70996,1075,77,2023-07-22 02:40:59.394116
70997,79,7,2023-09-25 02:26:41.847285
70998,1511,24,2023-09-26 02:40:59.394360
70999,1256,18,2023-10-24 02:26:41.847375
71000,1421,76,2023-03-08 02:40:59.394610
71001,381,13,2024-01-16 02:26:41.847442
71002,951,29,2023-11-02 02:40:59.394854
71004,1721,31,2023-05-26 02:40:59.395088
71005,1987,6,2023-07-23 02:26:41.847596
71006,684,11,2023-08-16 02:40:59.395333
71007,397,53,2023-08-27 02:26:41.847666
71008,855,66,2024-02-09 02:40:59.395591
71009,94,13,2023-11-12 02:26:41.847756
71010,1067,68,2023-11-05 02:40:59.395884
71011,1422,28,2023-09-15 02:26:41.847847
71012,244,43,2023-09-27 02:40:59.396110
71013,1632,23,2023-05-22 02:26:41.847919
71014,1022,92,2023-04-03 02:40:59.396368
71016,648,62,2023-05-03 02:40:59.396622
71017,75,48,2023-07-06 02:26:41.848068
71018,533,7,2023-11-17 02:40:59.396871
71020,1141,11,2024-02-12 02:40:59.397107
71022,659,62,2023-11-10 02:40:59.397382
71023,1300,81,2023-05-19 02:26:41.848330
71024,1692,72,2023-09-07 02:40:59.397640
71025,1074,54,2023-03-19 02:26:41.848408
71026,825,18,2024-03-01 02:40:59.397899
71027,1312,10,2024-02-19 02:26:41.848492
71028,832,28,2023-06-22 02:40:59.398159
71029,853,70,2023-10-19 02:26:41.848569
71030,1962,28,2023-10-15 02:40:59.398434
71031,1627,81,2023-03-23 02:26:41.848676
71032,684,13,2023-07-06 02:40:59.398709
71033,946,73,2023-12-12 02:26:41.848788
71034,245,27,2023-09-18 02:40:59.398980
71035,1806,97,2023-05-08 02:26:41.848869
71036,1748,64,2023-05-26 02:40:59.399226
71037,824,62,2024-02-07 02:26:41.848942
71038,1836,18,2024-03-02 02:40:59.399446
71039,1577,39,2023-09-25 02:26:41.849051
71040,478,20,2023-06-28 02:40:59.399690
71041,670,27,2023-06-12 02:26:41.849136
71042,1758,70,2024-02-28 02:40:59.399952
71043,728,55,2023-06-02 02:26:41.849202
71044,982,81,2023-05-22 02:40:59.400191
71045,1689,57,2023-08-15 02:26:41.849285
71046,99,56,2023-06-02 02:40:59.400413
71047,76,9,2023-12-23 02:26:41.849381
71048,1087,86,2023-11-07 02:40:59.400670
71049,1011,89,2023-05-20 02:26:41.849465
71050,1681,30,2023-03-28 02:40:59.400913
71051,1452,58,2023-08-08 02:26:41.849553
71052,796,73,2023-07-15 02:40:59.401165
71053,1504,63,2023-08-26 02:26:41.849633
71054,1091,93,2023-06-23 02:40:59.401436
71055,1081,20,2024-01-07 02:26:41.849713
71056,262,58,2023-08-30 02:40:59.401692
71057,744,82,2023-11-26 02:26:41.849814
71058,1668,93,2023-07-10 02:40:59.401935
71059,395,43,2023-10-04 02:26:41.849892
71060,205,63,2023-12-23 02:40:59.402202
71061,1798,81,2023-09-23 02:26:41.849982
71062,183,31,2023-09-04 02:40:59.402439
71063,461,52,2024-01-31 02:26:41.850048
71064,1865,14,2023-03-15 02:40:59.402682
71065,1594,36,2023-11-10 02:26:41.850137
71066,1737,83,2023-09-16 02:40:59.402943
71068,1137,50,2023-07-16 02:40:59.403221
71069,387,95,2023-11-25 02:26:41.850268
71070,203,38,2023-08-12 02:40:59.403459
71071,450,86,2023-06-17 02:26:41.850350
71072,1080,56,2023-10-25 02:40:59.403694
71073,1347,81,2023-11-29 02:26:41.850439
71074,1843,68,2023-05-01 02:40:59.403954
71075,409,88,2023-10-02 02:26:41.850520
71076,1204,53,2024-02-24 02:40:59.404177
71078,350,12,2023-07-05 02:40:59.404446
71079,372,74,2023-05-10 02:26:41.850708
71080,1813,96,2024-02-24 02:40:59.404669
71081,394,92,2023-09-02 02:26:41.850791
71082,1721,50,2023-11-23 02:40:59.404925
71083,373,32,2024-02-01 02:26:41.850884
71084,1083,7,2023-04-29 02:40:59.405165
71085,380,23,2024-02-09 02:26:41.850970
71086,1686,31,2023-08-19 02:40:59.405445
71087,1546,5,2023-06-13 02:26:41.851053
71088,119,4,2023-10-08 02:40:59.405687
71089,673,99,2023-09-18 02:26:41.851119
71090,922,55,2024-01-21 02:40:59.405930
71091,670,74,2024-02-13 02:26:41.851205
71092,320,92,2024-01-05 02:40:59.406206
71093,1915,40,2024-02-10 02:26:41.851272
71094,1659,4,2023-03-21 02:40:59.406451
71095,744,100,2024-02-19 02:26:41.851336
71096,1940,18,2024-01-21 02:40:59.406693
71097,1840,23,2023-10-14 02:26:41.851417
71098,1859,84,2023-07-21 02:40:59.406949
71099,405,14,2023-03-25 02:26:41.851508
71100,1000,94,2023-09-29 02:40:59.407210
71101,663,58,2024-02-18 02:26:41.851590
71102,1015,67,2023-10-08 02:40:59.407438
71103,473,28,2023-08-11 02:26:41.851682
71104,1818,79,2023-04-12 02:40:59.407685
71105,946,92,2023-10-29 02:26:41.851774
71106,1419,64,2023-05-06 02:40:59.407932
71107,1072,24,2023-11-02 02:26:41.851852
71108,151,47,2023-04-24 02:40:59.408217
71109,392,63,2023-10-30 02:26:41.851935
71110,240,38,2023-04-13 02:40:59.408442
71111,1587,28,2024-01-26 02:26:41.852016
71112,1900,98,2023-04-17 02:40:59.408706
71113,839,27,2023-10-04 02:26:41.852102
71114,733,96,2023-03-31 02:40:59.408949
71116,334,4,2023-09-25 02:40:59.409199
71117,1081,40,2024-02-02 02:26:41.852242
71118,1447,13,2023-12-03 02:40:59.409482
71119,1594,38,2023-04-20 02:26:41.852318
71120,1755,81,2023-11-17 02:40:59.409725
71121,393,57,2024-01-02 02:26:41.852383
71122,364,1,2023-11-12 02:40:59.409985
71124,523,32,2023-09-24 02:40:59.410234
71125,1613,62,2023-08-17 02:26:41.852537
71126,1797,95,2023-12-13 02:40:59.410482
71127,1938,21,2024-01-27 02:26:41.852626
71128,24,41,2024-02-02 02:40:59.410737
71130,1818,11,2023-04-01 02:40:59.410993
71131,1879,61,2023-04-30 02:26:41.852799
71132,67,39,2023-04-02 02:40:59.411273
71133,457,85,2023-10-07 02:26:41.852877
71134,185,41,2023-09-20 02:40:59.411523
71135,1879,94,2023-12-24 02:26:41.852953
71136,1711,1,2023-11-04 02:40:59.411777
71137,1283,83,2023-04-28 02:26:41.853046
71138,519,26,2023-05-09 02:40:59.412029
71139,1754,23,2024-01-15 02:26:41.853131
71140,439,65,2023-08-31 02:40:59.412322
71141,1564,5,2024-01-12 02:26:41.853203
71142,1673,85,2023-06-14 02:40:59.412571
71144,1073,21,2023-10-04 02:40:59.412808
71146,699,37,2023-06-12 02:40:59.413089
71147,893,70,2023-12-28 02:26:41.853459
71148,1403,43,2023-08-17 02:40:59.413395
71149,87,11,2023-03-09 02:26:41.853538
71150,1599,39,2024-02-27 02:40:59.413638
71151,778,44,2024-01-21 02:26:41.853614
71152,1712,2,2024-01-30 02:40:59.413880
71153,1895,62,2023-09-15 02:26:41.853704
71154,225,38,2024-01-05 02:40:59.414146
71155,404,3,2023-06-28 02:26:41.853780
71156,1149,70,2023-03-08 02:40:59.414402
71157,826,88,2023-05-20 02:26:41.853885
71158,1334,43,2023-05-29 02:40:59.414678
71159,467,54,2023-11-06 02:26:41.853964
71160,219,64,2024-02-02 02:40:59.414915
71161,1201,11,2023-11-11 02:26:41.854038
71162,1200,41,2023-07-24 02:40:59.415197
71163,378,19,2023-10-17 02:26:41.854128
71164,53,2,2023-04-15 02:40:59.415453
71165,395,88,2024-02-04 02:26:41.854222
71166,684,95,2023-05-09 02:40:59.415718
71167,1705,85,2023-10-17 02:26:41.854303
71168,312,11,2024-01-04 02:40:59.415952
71169,1620,76,2023-08-19 02:26:41.854370
71170,1110,28,2024-01-02 02:40:59.416207
71171,1577,11,2023-04-22 02:26:41.854456
71172,339,80,2023-05-14 02:40:59.416460
71173,1554,54,2023-03-14 02:26:41.854525
71174,1556,68,2023-10-30 02:40:59.416714
71175,774,83,2023-04-16 02:26:41.854591
71176,228,7,2023-06-04 02:40:59.416948
71177,1452,41,2024-01-18 02:26:41.854672
71178,1494,93,2023-12-30 02:40:59.417209
71179,469,79,2023-08-16 02:26:41.854763
71180,191,60,2023-07-19 02:40:59.417516
71182,888,17,2023-12-22 02:40:59.417776
71183,472,62,2024-01-18 02:26:41.854920
71184,1370,27,2023-11-03 02:40:59.418014
71185,369,36,2023-09-08 02:26:41.854987
71186,295,90,2024-01-05 02:40:59.418276
71187,471,62,2024-02-08 02:26:41.855053
71188,1481,95,2023-11-01 02:40:59.418534
71189,405,55,2023-09-25 02:26:41.855149
71190,1904,92,2023-09-22 02:40:59.418813
71191,1082,89,2023-06-07 02:26:41.855222
71192,749,57,2023-11-26 02:40:59.419059
71193,457,89,2023-07-28 02:26:41.855302
71194,1,24,2023-10-13 02:40:59.419311
71195,1432,100,2023-06-20 02:26:41.855367
71196,950,54,2023-05-10 02:40:59.419578
71197,858,56,2023-12-13 02:26:41.855433
71198,1804,93,2023-08-17 02:40:59.419836
71199,1806,99,2023-11-17 02:26:41.855525
71200,1308,79,2023-09-24 02:40:59.420078
71202,1380,63,2023-09-03 02:40:59.420320
71203,1398,48,2023-03-15 02:26:41.855662
71204,1565,95,2023-11-19 02:40:59.420596
71205,1347,97,2023-07-20 02:26:41.855745
71206,1818,4,2023-10-01 02:40:59.420853
71207,1892,60,2024-01-16 02:26:41.855834
71208,234,65,2024-02-11 02:40:59.421113
71209,461,87,2023-07-12 02:26:41.855916
71210,1163,85,2024-02-07 02:40:59.421399
71211,406,16,2023-12-05 02:26:41.856006
71212,1774,36,2024-01-03 02:40:59.421683
71213,372,9,2023-05-16 02:26:41.856089
71214,1534,84,2023-04-08 02:40:59.421940
71215,397,76,2023-05-18 02:26:41.856174
71216,519,37,2023-08-12 02:40:59.422211
71217,848,25,2023-03-16 02:26:41.856268
71218,1740,89,2023-07-03 02:40:59.422462
71219,1670,84,2023-05-01 02:26:41.856356
71220,600,8,2024-01-13 02:40:59.422735
71221,401,12,2023-06-27 02:26:41.856438
71222,828,1,2023-05-19 02:40:59.423023
71223,369,49,2023-07-05 02:26:41.856519
71224,330,7,2024-01-03 02:40:59.423318
71225,398,1,2023-03-31 02:26:41.856613
71226,1765,49,2024-02-15 02:40:59.423630
71228,181,77,2023-11-03 02:40:59.423909
71229,1834,82,2024-02-29 02:26:41.856777
71230,1988,46,2024-01-12 02:40:59.424156
71231,1738,1,2023-12-31 02:26:41.856861
71232,657,70,2023-09-15 02:40:59.424462
71233,407,22,2023-04-09 02:26:41.856938
71234,1393,23,2023-06-29 02:40:59.424706
71235,392,57,2023-05-15 02:26:41.857027
71236,241,69,2023-07-09 02:40:59.424973
71237,1789,55,2023-12-14 02:26:41.857115
71238,967,47,2024-02-03 02:40:59.425222
71240,69,36,2023-11-29 02:40:59.425495
71241,1084,40,2023-09-15 02:26:41.857290
71242,1751,77,2024-01-07 02:40:59.425771
71243,1805,24,2023-07-23 02:26:41.857401
71244,895,40,2023-05-24 02:40:59.426048
71245,853,65,2023-10-09 02:26:41.857480
71246,1466,66,2023-04-15 02:40:59.426290
71248,1786,34,2023-07-30 02:40:59.426529
71249,383,90,2024-02-29 02:26:41.857666
71250,141,64,2023-12-15 02:40:59.426772
71251,1821,29,2023-04-30 02:26:41.857783
71252,1016,63,2023-04-20 02:40:59.427040
71254,336,82,2023-08-05 02:40:59.427294
71255,473,65,2023-04-14 02:26:41.858018
71256,142,8,2024-02-14 02:40:59.427515
71257,1577,97,2024-02-14 02:26:41.858129
71258,1221,22,2023-12-24 02:40:59.427768
71259,1670,54,2023-10-11 02:26:41.858261
71260,216,5,2023-04-22 02:40:59.428031
71261,818,55,2023-09-13 02:26:41.858390
71262,978,94,2023-08-20 02:40:59.428291
71263,387,73,2023-09-30 02:26:41.858502
71264,348,45,2023-11-26 02:40:59.428513
71265,1084,95,2023-05-05 02:26:41.858601
71266,349,73,2023-11-09 02:40:59.428782
71267,396,12,2023-04-03 02:26:41.858707
71268,1036,74,2023-07-23 02:40:59.429047
71269,394,98,2023-06-03 02:26:41.858777
71270,1099,23,2023-09-28 02:40:59.429322
71271,1613,54,2023-06-02 02:26:41.858843
71272,7,17,2023-09-02 02:40:59.429590
71273,368,83,2023-10-02 02:26:41.858909
71274,996,84,2023-08-06 02:40:59.429845
71276,1317,24,2023-06-08 02:40:59.430114
71277,444,66,2023-06-30 02:26:41.859055
71278,1334,39,2023-12-16 02:40:59.430378
71279,839,90,2023-10-18 02:26:41.859121
71280,1682,59,2023-05-23 02:40:59.430623
71281,1432,78,2023-03-08 02:26:41.859202
71282,1790,59,2023-04-20 02:40:59.430869
71283,1561,25,2023-03-14 02:26:41.859268
71284,1221,40,2023-07-08 02:40:59.431124
71285,1312,23,2024-03-02 02:26:41.859333
71286,959,58,2023-09-09 02:40:59.431385
71287,1190,27,2023-05-13 02:26:41.859410
71288,359,46,2023-08-20 02:40:59.431631
71289,1335,19,2023-12-11 02:26:41.859505
71290,237,56,2023-04-10 02:40:59.431884
71291,398,49,2023-05-27 02:26:41.859595
