id,season_id,episode_number,title,description,duration
1515,20,18,Episode 18:  44 1 Rebirth,A confrontation with the past changes everything. 127,102
1516,30,17,Episode 17:  54 1 Eclipse,A confrontation with the past changes everything. 128,74
1517,60,16,Episode 16:  60 1 Genesis,"A hidden enemy emerges, threatening all they hold dear. 108",65
1518,27,18,Episode 18:  45 1 Ascension,Mysteries deepen as the search for answers continues. 128,109
1519,84,21,Episode 21:  15 1 Legacy,An unexpected discovery leads to a startling revelation. 132,84
1520,9,22,Episode 22:  8 1 Destiny,"A hidden enemy emerges, threatening all they hold dear. 109",37
1521,43,20,Episode 20:  22 1 Harmony,The quest for truth takes a dangerous turn. 149,53
1522,26,19,Episode 19:  33 1 Odyssey,A sacrifice is made for the greater good. 124,63
1523,25,18,Episode 18:  46 1 Voyage,A journey into the unknown reveals new challenges. 134,37
1524,32,16,Episode 16:  61 1 Quest,New alliances are formed as old ones are tested. 133,70
1525,68,14,Episode 14:  76 1 Crusade,A journey into the unknown reveals new challenges. 135,87
1526,11,23,Episode 23:  6 1 Saga,A journey into the unknown reveals new challenges. 136,117
1527,63,27,Episode 27:  2 1 Revelation,The quest for truth takes a dangerous turn. 150,79
1528,72,16,Episode 16:  62 1 Awakening,A confrontation with the past changes everything. 129,30
1529,67,19,Episode 19:  34 1 Resurgence,Tensions rise as secrets begin to unravel. 117,84
1530,66,10,Episode 10:  74 1 Rebirth,A confrontation with the past changes everything. 130,86
1531,68,15,Episode 15:  72 1 Eclipse,A sacrifice is made for the greater good. 125,105
1532,60,17,Episode 17:  55 1 Genesis,The quest for truth takes a dangerous turn. 151,120
1533,16,15,Episode 15:  73 1 Ascension,A journey into the unknown reveals new challenges. 137,66
1534,7,21,Episode 21:  16 1 Legacy,Tensions rise as secrets begin to unravel. 118,40
1535,83,14,Episode 14:  77 1 Destiny,New alliances are formed as old ones are tested. 134,80
1536,57,19,Episode 19:  35 1 Harmony,Mysteries deepen as the search for answers continues. 129,36
1537,22,20,Episode 20:  23 1 Odyssey,Mysteries deepen as the search for answers continues. 130,61
1538,76,19,Episode 19:  36 1 Voyage,A sacrifice is made for the greater good. 126,80
1539,68,16,Episode 16:  63 1 Quest,The quest for truth takes a dangerous turn. 152,36
1540,47,20,Episode 20:  24 1 Crusade,The final battle brings a shocking conclusion. 118,43
1541,47,21,Episode 21:  17 1 Saga,A race against time to prevent disaster. 121,91
1542,20,19,Episode 19:  37 1 Revelation,Mysteries deepen as the search for answers continues. 131,37
1543,16,16,Episode 16:  64 1 Awakening,The quest for truth takes a dangerous turn. 153,37
1544,6,20,Episode 20:  25 1 Resurgence,A journey into the unknown reveals new challenges. 138,87
1545,17,18,Episode 18:  47 1 Rebirth,A race against time to prevent disaster. 122,117
1546,24,31,Episode 31:  9 1 Eclipse,Tensions rise as secrets begin to unravel. 119,109
1547,83,15,Episode 15:  74 1 Genesis,The quest for truth takes a dangerous turn. 154,91
1548,20,20,Episode 20:  26 1 Ascension,The quest for truth takes a dangerous turn. 155,76
1549,65,19,Episode 19:  38 1 Legacy,A confrontation with the past changes everything. 131,91
1550,67,20,Episode 20:  27 1 Destiny,Betrayal and intrigue threaten to undo everything. 123,98
1551,68,17,Episode 17:  56 1 Harmony,New alliances are formed as old ones are tested. 135,86
1552,75,16,Episode 16:  65 1 Odyssey,"A hidden enemy emerges, threatening all they hold dear. 110",54
1553,34,28,Episode 28:  1 1 Voyage,A journey into the unknown reveals new challenges. 139,32
1554,13,22,Episode 22:  10 1 Quest,"A hidden enemy emerges, threatening all they hold dear. 111",83
1555,35,16,Episode 16:  66 1 Crusade,A race against time to prevent disaster. 123,79
1556,24,22,Episode 22:  11 1 Saga,Tensions rise as secrets begin to unravel. 120,68
1557,29,18,Episode 18:  48 1 Revelation,A confrontation with the past changes everything. 132,83
1558,30,26,Episode 26:  28 1 Awakening,A sacrifice is made for the greater good. 127,33
1559,48,14,Episode 14:  78 1 Resurgence,The final battle brings a shocking conclusion. 119,86
1560,1,14,Episode 14:  79 1 Rebirth,A journey into the unknown reveals new challenges. 140,48
1561,67,29,Episode 29:  12 1 Eclipse,A race against time to prevent disaster. 124,83
1562,43,21,Episode 21:  18 1 Genesis,An unexpected discovery leads to a startling revelation. 133,41
1563,2,14,Episode 14:  80 1 Ascension,New alliances are formed as old ones are tested. 136,111
1564,11,24,Episode 24:  5 1 Legacy,New alliances are formed as old ones are tested. 137,33
1565,44,20,Episode 20:  29 1 Destiny,Betrayal and intrigue threaten to undo everything. 124,64
1566,58,15,Episode 15:  75 1 Harmony,"A hidden enemy emerges, threatening all they hold dear. 112",82
1567,8,17,Episode 17:  57 1 Odyssey,"A hidden enemy emerges, threatening all they hold dear. 113",82
1568,45,20,Episode 20:  30 1 Voyage,A journey into the unknown reveals new challenges. 141,37
1569,25,19,Episode 19:  39 1 Quest,A confrontation with the past changes everything. 133,104
1570,40,24,Episode 24:  6 1 Crusade,The final battle brings a shocking conclusion. 120,46
1571,79,16,Episode 16:  67 1 Saga,A confrontation with the past changes everything. 134,51
1572,26,20,Episode 20:  31 1 Revelation,A race against time to prevent disaster. 125,103
1573,15,18,Episode 18:  49 1 Awakening,"A hidden enemy emerges, threatening all they hold dear. 114",60
1574,48,15,Episode 15:  76 1 Resurgence,A sacrifice is made for the greater good. 128,31
1575,54,16,Episode 16:  68 1 Rebirth,A journey into the unknown reveals new challenges. 142,83
1576,69,16,Episode 16:  69 1 Eclipse,The quest for truth takes a dangerous turn. 156,85
1577,13,25,Episode 25:  7 1 Genesis,New alliances are formed as old ones are tested. 138,41
1578,83,16,Episode 16:  70 1 Ascension,A race against time to prevent disaster. 126,105
1579,34,29,Episode 29:  1 1 Legacy,The quest for truth takes a dangerous turn. 157,118
1580,2,15,Episode 15:  77 1 Destiny,New alliances are formed as old ones are tested. 139,84
1581,57,20,Episode 20:  32 1 Harmony,"A hidden enemy emerges, threatening all they hold dear. 115",52
1582,39,12,Episode 12:  83 1 Odyssey,Betrayal and intrigue threaten to undo everything. 125,120
1583,20,21,Episode 21:  19 1 Voyage,Tensions rise as secrets begin to unravel. 121,40
1584,26,21,Episode 21:  20 1 Quest,A sacrifice is made for the greater good. 129,92
1585,77,21,Episode 21:  21 1 Crusade,A confrontation with the past changes everything. 135,97
1586,76,20,Episode 20:  33 1 Saga,"A hidden enemy emerges, threatening all they hold dear. 116",81
1587,67,30,Episode 30:  8 1 Revelation,Tensions rise as secrets begin to unravel. 122,83
1588,15,19,Episode 19:  40 1 Awakening,New alliances are formed as old ones are tested. 140,101
1589,30,18,Episode 18:  50 1 Resurgence,"A hidden enemy emerges, threatening all they hold dear. 117",100
1590,56,11,Episode 11:  84 1 Rebirth,The final battle brings a shocking conclusion. 121,30
1591,48,16,Episode 16:  71 1 Eclipse,"A hidden enemy emerges, threatening all they hold dear. 118",67
1592,75,17,Episode 17:  58 1 Genesis,A race against time to prevent disaster. 127,110
1593,37,22,Episode 22:  13 1 Ascension,The final battle brings a shocking conclusion. 122,100
1594,58,16,Episode 16:  72 1 Legacy,A race against time to prevent disaster. 128,44
1595,30,19,Episode 19:  41 1 Destiny,An unexpected discovery leads to a startling revelation. 134,74
1596,67,21,Episode 21:  22 1 Harmony,A journey into the unknown reveals new challenges. 143,44
1597,73,15,Episode 15:  78 1 Odyssey,An unexpected discovery leads to a startling revelation. 135,39
1598,11,25,Episode 25:  4 1 Voyage,"A hidden enemy emerges, threatening all they hold dear. 119",102
1599,72,17,Episode 17:  59 1 Quest,The quest for truth takes a dangerous turn. 158,46
1600,31,18,Episode 18:  51 1 Crusade,A race against time to prevent disaster. 129,94
1601,10,13,Episode 13:  82 1 Saga,A race against time to prevent disaster. 130,94
1602,85,19,Episode 19:  42 1 Revelation,New alliances are formed as old ones are tested. 141,120
1603,66,11,Episode 11:  85 1 Awakening,"A hidden enemy emerges, threatening all they hold dear. 120",43
1604,27,19,Episode 19:  43 1 Resurgence,An unexpected discovery leads to a startling revelation. 136,59
1605,24,23,Episode 23:  9 1 Rebirth,A sacrifice is made for the greater good. 130,79
1606,33,19,Episode 19:  44 1 Eclipse,A race against time to prevent disaster. 131,108
1607,6,21,Episode 21:  23 1 Genesis,Tensions rise as secrets begin to unravel. 123,64
1608,44,21,Episode 21:  24 1 Ascension,The final battle brings a shocking conclusion. 123,98
1609,80,22,Episode 22:  14 1 Legacy,A race against time to prevent disaster. 132,106
1610,12,17,Episode 17:  60 1 Destiny,A journey into the unknown reveals new challenges. 144,43
1611,31,19,Episode 19:  45 1 Harmony,A race against time to prevent disaster. 133,90
1612,60,18,Episode 18:  52 1 Odyssey,The final battle brings a shocking conclusion. 124,101
1613,11,26,Episode 26:  3 1 Voyage,Betrayal and intrigue threaten to undo everything. 126,101
1614,65,20,Episode 20:  34 1 Quest,A race against time to prevent disaster. 134,51
1615,2,16,Episode 16:  73 1 Crusade,A confrontation with the past changes everything. 136,63
1616,5,21,Episode 21:  25 1 Saga,The final battle brings a shocking conclusion. 125,102
1617,23,19,Episode 19:  46 1 Revelation,New alliances are formed as old ones are tested. 142,56
1618,68,18,Episode 18:  53 1 Awakening,Mysteries deepen as the search for answers continues. 132,118
1619,33,20,Episode 20:  35 1 Resurgence,A journey into the unknown reveals new challenges. 145,110
1620,47,26,Episode 26:  47 1 Rebirth,An unexpected discovery leads to a startling revelation. 137,101
1621,18,20,Episode 20:  36 1 Eclipse,New alliances are formed as old ones are tested. 143,60
1622,11,27,Episode 27:  3 1 Genesis,A race against time to prevent disaster. 135,64
1623,27,20,Episode 20:  37 1 Ascension,Betrayal and intrigue threaten to undo everything. 127,82
1624,42,25,Episode 25:  5 1 Legacy,Betrayal and intrigue threaten to undo everything. 128,82
1625,63,28,Episode 28:  2 1 Destiny,A sacrifice is made for the greater good. 131,97
1626,2,17,Episode 17:  61 1 Harmony,The final battle brings a shocking conclusion. 126,90
1627,16,20,Episode 20:  7 1 Odyssey,The final battle brings a shocking conclusion. 127,82
1628,60,19,Episode 19:  48 1 Voyage,New alliances are formed as old ones are tested. 144,68
1629,20,22,Episode 22:  15 1 Quest,A confrontation with the past changes everything. 137,119
1630,24,24,Episode 24:  8 1 Crusade,Mysteries deepen as the search for answers continues. 133,102
1631,79,17,Episode 17:  62 1 Saga,A confrontation with the past changes everything. 138,119
1632,71,25,Episode 25:  26 1 Revelation,Tensions rise as secrets begin to unravel. 124,88
1633,79,18,Episode 18:  54 1 Awakening,New alliances are formed as old ones are tested. 145,112
1634,60,20,Episode 20:  38 1 Resurgence,Betrayal and intrigue threaten to undo everything. 129,54
1635,40,25,Episode 25:  6 1 Rebirth,Tensions rise as secrets begin to unravel. 125,80
1636,59,18,Episode 18:  55 1 Eclipse,A sacrifice is made for the greater good. 132,105
1637,55,26,Episode 26:  4 1 Genesis,A race against time to prevent disaster. 136,50
1638,58,17,Episode 17:  63 1 Ascension,A journey into the unknown reveals new challenges. 146,104
1639,10,14,Episode 14:  81 1 Legacy,New alliances are formed as old ones are tested. 146,81
1640,81,16,Episode 16:  74 1 Destiny,Mysteries deepen as the search for answers continues. 134,110
1641,72,18,Episode 18:  56 1 Harmony,"A hidden enemy emerges, threatening all they hold dear. 121",95
1642,59,19,Episode 19:  49 1 Odyssey,New alliances are formed as old ones are tested. 147,59
1643,43,22,Episode 22:  16 1 Voyage,"A hidden enemy emerges, threatening all they hold dear. 122",89
1644,85,20,Episode 20:  39 1 Quest,A race against time to prevent disaster. 137,49
1645,85,21,Episode 21:  27 1 Crusade,Betrayal and intrigue threaten to undo everything. 130,36
1646,43,23,Episode 23:  10 1 Saga,A journey into the unknown reveals new challenges. 147,60
1647,69,17,Episode 17:  64 1 Revelation,A confrontation with the past changes everything. 139,82
1648,57,21,Episode 21:  28 1 Awakening,Tensions rise as secrets begin to unravel. 126,42
1649,72,19,Episode 19:  50 1 Resurgence,"A hidden enemy emerges, threatening all they hold dear. 123",36
1650,83,17,Episode 17:  65 1 Rebirth,Betrayal and intrigue threaten to undo everything. 131,99
1651,36,21,Episode 21:  29 1 Eclipse,"A hidden enemy emerges, threatening all they hold dear. 124",71
1652,63,29,Episode 29:  2 1 Genesis,New alliances are formed as old ones are tested. 148,102
1653,69,18,Episode 18:  57 1 Ascension,The quest for truth takes a dangerous turn. 159,77
1654,68,19,Episode 19:  51 1 Legacy,Mysteries deepen as the search for answers continues. 135,32
1655,42,26,Episode 26:  5 1 Destiny,An unexpected discovery leads to a startling revelation. 138,73
1656,55,27,Episode 27:  4 1 Harmony,The quest for truth takes a dangerous turn. 160,30
1657,71,20,Episode 20:  40 1 Odyssey,A race against time to prevent disaster. 138,87
1658,86,29,Episode 29:  41 1 Voyage,A journey into the unknown reveals new challenges. 148,76
1659,86,23,Episode 23:  11 1 Quest,The quest for truth takes a dangerous turn. 161,59
1660,40,26,Episode 26:  6 1 Crusade,A journey into the unknown reveals new challenges. 149,102
1661,84,22,Episode 22:  17 1 Saga,A confrontation with the past changes everything. 140,50
1662,11,28,Episode 28:  3 1 Revelation,An unexpected discovery leads to a startling revelation. 139,92
1663,67,22,Episode 22:  18 1 Awakening,A journey into the unknown reveals new challenges. 150,65
1664,77,22,Episode 22:  19 1 Resurgence,An unexpected discovery leads to a startling revelation. 140,62
1665,78,19,Episode 19:  52 1 Rebirth,The final battle brings a shocking conclusion. 128,46
1666,80,23,Episode 23:  12 1 Eclipse,A journey into the unknown reveals new challenges. 151,58
1667,82,21,Episode 21:  30 1 Genesis,New alliances are formed as old ones are tested. 149,113
1668,4,18,Episode 18:  58 1 Ascension,A journey into the unknown reveals new challenges. 152,46
1669,54,17,Episode 17:  66 1 Legacy,New alliances are formed as old ones are tested. 150,109
1670,60,21,Episode 21:  31 1 Destiny,A confrontation with the past changes everything. 141,102
1671,28,16,Episode 16:  75 1 Harmony,Mysteries deepen as the search for answers continues. 136,112
1672,59,20,Episode 20:  42 1 Odyssey,The quest for truth takes a dangerous turn. 162,37
1673,8,18,Episode 18:  59 1 Voyage,The quest for truth takes a dangerous turn. 163,61
1674,43,27,Episode 27:  9 1 Quest,A journey into the unknown reveals new challenges. 153,33
1675,86,24,Episode 24:  10 1 Crusade,New alliances are formed as old ones are tested. 151,118
1676,8,21,Episode 21:  20 1 Saga,The quest for truth takes a dangerous turn. 164,59
1677,31,20,Episode 20:  43 1 Revelation,A race against time to prevent disaster. 139,45
1678,77,23,Episode 23:  13 1 Awakening,Betrayal and intrigue threaten to undo everything. 132,54
1679,10,15,Episode 15:  79 1 Resurgence,The quest for truth takes a dangerous turn. 165,31
1680,37,23,Episode 23:  14 1 Rebirth,New alliances are formed as old ones are tested. 152,47
1681,26,22,Episode 22:  21 1 Eclipse,A sacrifice is made for the greater good. 133,48
1682,48,17,Episode 17:  67 1 Genesis,Betrayal and intrigue threaten to undo everything. 133,34
1683,16,17,Episode 17:  68 1 Ascension,An unexpected discovery leads to a startling revelation. 141,113
1684,32,17,Episode 17:  69 1 Legacy,Betrayal and intrigue threaten to undo everything. 134,85
1685,36,22,Episode 22:  22 1 Destiny,An unexpected discovery leads to a startling revelation. 142,75
1686,54,18,Episode 18:  60 1 Harmony,Mysteries deepen as the search for answers continues. 137,99
1687,33,21,Episode 21:  32 1 Odyssey,A confrontation with the past changes everything. 142,90
1688,61,14,Episode 14:  82 1 Voyage,An unexpected discovery leads to a startling revelation. 143,104
1689,3,25,Episode 25:  61 1 Quest,A confrontation with the past changes everything. 143,68
1690,68,20,Episode 20:  44 1 Crusade,A sacrifice is made for the greater good. 134,81
1691,83,18,Episode 18:  62 1 Saga,An unexpected discovery leads to a startling revelation. 144,110
1692,22,21,Episode 21:  33 1 Revelation,Betrayal and intrigue threaten to undo everything. 135,110
1693,61,15,Episode 15:  80 1 Awakening,Tensions rise as secrets begin to unravel. 127,116
1694,11,29,Episode 29:  3 1 Resurgence,The quest for truth takes a dangerous turn. 166,92
1695,46,15,Episode 15:  81 1 Rebirth,The final battle brings a shocking conclusion. 129,85
1696,7,22,Episode 22:  23 1 Eclipse,A race against time to prevent disaster. 140,41
1697,20,23,Episode 23:  15 1 Genesis,A sacrifice is made for the greater good. 135,38
1698,57,22,Episode 22:  24 1 Ascension,Mysteries deepen as the search for answers continues. 138,93
1699,48,18,Episode 18:  63 1 Legacy,An unexpected discovery leads to a startling revelation. 145,108
1700,18,21,Episode 21:  34 1 Destiny,Mysteries deepen as the search for answers continues. 139,97
1701,37,24,Episode 24:  11 1 Harmony,Tensions rise as secrets begin to unravel. 128,120
1702,12,27,Episode 27:  35 1 Odyssey,A sacrifice is made for the greater good. 136,96
1703,46,16,Episode 16:  76 1 Voyage,Tensions rise as secrets begin to unravel. 129,112
1704,31,21,Episode 21:  36 1 Quest,An unexpected discovery leads to a startling revelation. 146,89
1705,12,18,Episode 18:  64 1 Crusade,New alliances are formed as old ones are tested. 153,38
1706,34,30,Episode 30:  7 Saga,An unexpected discovery leads to a startling revelation. 147,108
1707,61,16,Episode 16:  77 1 Revelation,"A hidden enemy emerges, threatening all they hold dear. 125",36
1708,3,20,Episode 20:  45 1 Awakening,The final battle brings a shocking conclusion. 130,119
1709,56,12,Episode 12:  84 1 Resurgence,A journey into the unknown reveals new challenges. 154,69
1710,84,23,Episode 23:  16 1 Rebirth,An unexpected discovery leads to a startling revelation. 148,34
1711,26,23,Episode 23:  17 1 Eclipse,New alliances are formed as old ones are tested. 154,98
1712,15,20,Episode 20:  46 1 Genesis,The quest for truth takes a dangerous turn. 167,46
1713,13,23,Episode 23:  18 1 Ascension,The quest for truth takes a dangerous turn. 168,84
1714,23,20,Episode 20:  47 1 Legacy,A confrontation with the past changes everything. 144,97
1715,16,18,Episode 18:  65 1 Destiny,An unexpected discovery leads to a startling revelation. 149,61
1716,36,23,Episode 23:  19 1 Harmony,An unexpected discovery leads to a startling revelation. 150,49
1717,16,21,Episode 21:  53 1 Odyssey,The final battle brings a shocking conclusion. 131,55
1718,12,19,Episode 19:  54 1 Voyage,Mysteries deepen as the search for answers continues. 140,117
1719,78,20,Episode 20:  48 1 Quest,A race against time to prevent disaster. 141,62
1720,76,21,Episode 21:  37 1 Crusade,"A hidden enemy emerges, threatening all they hold dear. 126",106
1721,35,17,Episode 17:  70 1 Saga,A journey into the unknown reveals new challenges. 155,99
1722,42,27,Episode 27:  5 1 Revelation,A sacrifice is made for the greater good. 137,32
1723,78,21,Episode 21:  38 1 Awakening,A journey into the unknown reveals new challenges. 156,65
1724,5,22,Episode 22:  25 1 Resurgence,Tensions rise as secrets begin to unravel. 130,68
1725,68,21,Episode 21:  39 1 Rebirth,An unexpected discovery leads to a startling revelation. 151,50
1726,9,23,Episode 23:  20 1 Eclipse,"A hidden enemy emerges, threatening all they hold dear. 127",66
1727,75,18,Episode 18:  66 1 Genesis,Mysteries deepen as the search for answers continues. 141,66
1728,2,18,Episode 18:  67 1 Ascension,Tensions rise as secrets begin to unravel. 131,71
1729,42,28,Episode 28:  4 1 Legacy,An unexpected discovery leads to a startling revelation. 152,103
1730,64,17,Episode 17:  71 1 Destiny,A confrontation with the past changes everything. 145,105
1731,4,19,Episode 19:  55 1 Harmony,A sacrifice is made for the greater good. 138,41
1732,43,24,Episode 24:  12 1 Odyssey,The quest for truth takes a dangerous turn. 169,66
1733,74,16,Episode 16:  78 1 Voyage,"A hidden enemy emerges, threatening all they hold dear. 128",53
1734,73,16,Episode 16:  79 1 Quest,An unexpected discovery leads to a startling revelation. 153,98
1735,83,21,Episode 21:  21 1 Crusade,An unexpected discovery leads to a startling revelation. 154,47
1736,4,20,Episode 20:  49 1 Saga,Mysteries deepen as the search for answers continues. 142,94
1737,38,16,Episode 16:  80 1 Revelation,A journey into the unknown reveals new challenges. 157,62
1738,58,18,Episode 18:  68 1 Awakening,A sacrifice is made for the greater good. 139,65
1739,46,17,Episode 17:  72 1 Resurgence,The quest for truth takes a dangerous turn. 170,34
1740,7,23,Episode 23:  22 1 Rebirth,New alliances are formed as old ones are tested. 155,96
1741,85,27,Episode 27:  7 1 Eclipse,A sacrifice is made for the greater good. 140,103
1742,62,17,Episode 17:  73 1 Genesis,New alliances are formed as old ones are tested. 156,38
1743,11,30,Episode 30:  1 1 Ascension,An unexpected discovery leads to a startling revelation. 155,47
1744,25,20,Episode 20:  50 1 Legacy,"A hidden enemy emerges, threatening all they hold dear. 129",105
1745,12,20,Episode 20:  51 1 Destiny,Betrayal and intrigue threaten to undo everything. 136,74
1746,42,29,Episode 29:  4 1 Harmony,A race against time to prevent disaster. 142,86
1747,11,31,Episode 31:  4 Odyssey,Mysteries deepen as the search for answers continues. 143,73
1748,72,20,Episode 20:  52 1 Voyage,Tensions rise as secrets begin to unravel. 132,38
1749,33,22,Episode 22:  26 1 Quest,"A hidden enemy emerges, threatening all they hold dear. 130",112
1750,22,22,Episode 22:  27 1 Crusade,A race against time to prevent disaster. 143,35
1751,5,23,Episode 23:  23 1 Saga,A race against time to prevent disaster. 144,89
1752,3,21,Episode 21:  40 1 Revelation,An unexpected discovery leads to a startling revelation. 156,71
1753,7,24,Episode 24:  13 1 Awakening,A race against time to prevent disaster. 145,86
1754,64,21,Episode 21:  8 1 Resurgence,A confrontation with the past changes everything. 146,75
1755,29,19,Episode 19:  56 1 Rebirth,Betrayal and intrigue threaten to undo everything. 137,52
1756,78,22,Episode 22:  28 1 Eclipse,A journey into the unknown reveals new challenges. 158,99
1757,70,17,Episode 17:  74 1 Genesis,"A hidden enemy emerges, threatening all they hold dear. 131",57
1758,66,12,Episode 12:  85 1 Ascension,Betrayal and intrigue threaten to undo everything. 138,76
1759,65,21,Episode 21:  41 1 Legacy,New alliances are formed as old ones are tested. 157,94
1760,47,22,Episode 22:  29 1 Destiny,The final battle brings a shocking conclusion. 132,47
1761,26,24,Episode 24:  14 1 Harmony,A journey into the unknown reveals new challenges. 159,117
1762,10,16,Episode 16:  81 1 Odyssey,Mysteries deepen as the search for answers continues. 144,81
1763,30,20,Episode 20:  53 1 Voyage,The quest for truth takes a dangerous turn. 171,49
1764,77,24,Episode 24:  15 1 Quest,The quest for truth takes a dangerous turn. 172,79
1765,40,27,Episode 27:  6 1 Crusade,The quest for truth takes a dangerous turn. 173,79
1766,84,24,Episode 24:  16 1 Saga,Tensions rise as secrets begin to unravel. 133,43
1767,18,22,Episode 22:  30 1 Revelation,A journey into the unknown reveals new challenges. 160,74
1768,27,21,Episode 21:  42 1 Awakening,New alliances are formed as old ones are tested. 158,49
1769,60,22,Episode 22:  31 1 Resurgence,A sacrifice is made for the greater good. 141,53
1770,33,23,Episode 23:  24 1 Rebirth,A sacrifice is made for the greater good. 142,79
1771,21,20,Episode 20:  54 1 Eclipse,Tensions rise as secrets begin to unravel. 134,71
1772,19,19,Episode 19:  57 1 Genesis,"A hidden enemy emerges, threatening all they hold dear. 132",94
1773,79,19,Episode 19:  58 1 Ascension,A confrontation with the past changes everything. 147,34
1774,76,22,Episode 22:  32 1 Legacy,The final battle brings a shocking conclusion. 133,104
1775,1,15,Episode 15:  82 1 Destiny,Tensions rise as secrets begin to unravel. 135,110
1776,54,22,Episode 22:  7 1 Harmony,Mysteries deepen as the search for answers continues. 145,49
1777,70,18,Episode 18:  69 1 Odyssey,Mysteries deepen as the search for answers continues. 146,51
1778,26,25,Episode 25:  9 1 Voyage,Tensions rise as secrets begin to unravel. 136,80
1779,66,13,Episode 13:  83 1 Quest,A journey into the unknown reveals new challenges. 161,38
1780,17,19,Episode 19:  59 1 Crusade,Mysteries deepen as the search for answers continues. 147,38
1781,9,24,Episode 24:  17 1 Saga,Mysteries deepen as the search for answers continues. 148,115
1782,11,32,Episode 32:  2 Revelation,Mysteries deepen as the search for answers continues. 149,92
1783,11,33,Episode 33:  2 Awakening,The quest for truth takes a dangerous turn. 174,107
1784,9,25,Episode 25:  10 1 Resurgence,Mysteries deepen as the search for answers continues. 150,106
1785,31,22,Episode 22:  33 1 Rebirth,A race against time to prevent disaster. 146,40
1786,23,21,Episode 21:  43 1 Eclipse,A confrontation with the past changes everything. 148,38
1787,3,22,Episode 22:  34 1 Genesis,Betrayal and intrigue threaten to undo everything. 139,77
1788,27,22,Episode 22:  35 1 Ascension,New alliances are formed as old ones are tested. 159,63
1789,11,34,Episode 34:  1 Legacy,The quest for truth takes a dangerous turn. 175,72
1790,28,17,Episode 17:  75 1 Destiny,An unexpected discovery leads to a startling revelation. 157,103
1791,12,21,Episode 21:  44 1 Harmony,A sacrifice is made for the greater good. 143,43
1792,4,21,Episode 21:  45 1 Odyssey,A race against time to prevent disaster. 147,59
1793,71,21,Episode 21:  46 1 Voyage,Mysteries deepen as the search for answers continues. 151,110
1794,32,18,Episode 18:  70 1 Quest,Betrayal and intrigue threaten to undo everything. 140,66
1795,86,25,Episode 25:  11 1 Crusade,Mysteries deepen as the search for answers continues. 152,51
1796,27,23,Episode 23:  25 1 Saga,A confrontation with the past changes everything. 149,113
1797,38,17,Episode 17:  76 1 Revelation,Mysteries deepen as the search for answers continues. 153,50
1798,61,17,Episode 17:  77 1 Awakening,Betrayal and intrigue threaten to undo everything. 141,62
1799,10,17,Episode 17:  78 1 Resurgence,Tensions rise as secrets begin to unravel. 137,65
1800,12,22,Episode 22:  36 1 Rebirth,Betrayal and intrigue threaten to undo everything. 142,94
1801,22,23,Episode 23:  26 1 Eclipse,Tensions rise as secrets begin to unravel. 138,116
1802,12,23,Episode 23:  27 1 Genesis,Mysteries deepen as the search for answers continues. 154,35
1803,24,25,Episode 25:  12 1 Ascension,New alliances are formed as old ones are tested. 160,110
1804,66,14,Episode 14:  83 1 Legacy,The final battle brings a shocking conclusion. 134,85
1805,68,28,Episode 28:  18 1 Destiny,A sacrifice is made for the greater good. 144,97
1806,59,21,Episode 21:  47 1 Harmony,New alliances are formed as old ones are tested. 161,54
1807,31,23,Episode 23:  28 1 Odyssey,New alliances are formed as old ones are tested. 162,35
1808,57,23,Episode 23:  29 1 Voyage,A sacrifice is made for the greater good. 145,102
1809,77,25,Episode 25:  13 1 Quest,The quest for truth takes a dangerous turn. 176,75
1810,22,24,Episode 24:  19 1 Crusade,The final battle brings a shocking conclusion. 135,103
1811,68,22,Episode 22:  37 1 Saga,The quest for truth takes a dangerous turn. 177,120
1812,39,13,Episode 13:  84 1 Revelation,An unexpected discovery leads to a startling revelation. 158,39
1813,30,21,Episode 21:  48 1 Awakening,Mysteries deepen as the search for answers continues. 155,46
1814,30,22,Episode 22:  38 1 Resurgence,An unexpected discovery leads to a startling revelation. 159,32
1815,35,18,Episode 18:  71 1 Rebirth,A sacrifice is made for the greater good. 146,104
1816,5,24,Episode 24:  20 1 Eclipse,Betrayal and intrigue threaten to undo everything. 143,111
1817,1,16,Episode 16:  82 1 Genesis,Betrayal and intrigue threaten to undo everything. 144,65
1818,15,21,Episode 21:  49 1 Ascension,A race against time to prevent disaster. 148,99
1819,30,23,Episode 23:  30 1 Legacy,Tensions rise as secrets begin to unravel. 139,105
1820,83,19,Episode 19:  60 1 Destiny,"A hidden enemy emerges, threatening all they hold dear. 133",66
1821,67,31,Episode 31:  39 1 Harmony,Betrayal and intrigue threaten to undo everything. 145,85
1822,65,22,Episode 22:  40 1 Odyssey,A sacrifice is made for the greater good. 147,46
1823,66,15,Episode 15:  83 1 Voyage,New alliances are formed as old ones are tested. 163,48
1824,67,23,Episode 23:  31 1 Quest,A sacrifice is made for the greater good. 148,120
1825,67,24,Episode 24:  21 1 Crusade,A sacrifice is made for the greater good. 149,66
1826,1,17,Episode 17:  79 1 Saga,A sacrifice is made for the greater good. 150,55
1827,63,30,Episode 30:  2 1 Revelation,A journey into the unknown reveals new challenges. 162,80
1828,29,20,Episode 20:  55 1 Awakening,A journey into the unknown reveals new challenges. 163,65
1829,56,13,Episode 13:  85 1 Resurgence,New alliances are formed as old ones are tested. 164,93
